EP012025,              ALVIN,     23,
20250615, 1800,  , DB,  9.4N,  88.4W,  25, 1009,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,   90,
20250616, 0000,  , DB,  9.4N,  89.1W,  25, 1009,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,   90,
20250616, 0600,  , DB,  9.7N,  89.9W,  25, 1009,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,   90,
20250616, 1200,  , LO, 10.0N,  90.6W,  25, 1009,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,   90,
20250616, 1800,  , LO, 10.6N,  91.5W,  30, 1009,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,   90,
20250617, 0000,  , TD, 11.2N,  92.4W,  30, 1007,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,   60,
20250617, 0600,  , TS, 11.7N,  93.2W,  35, 1005,   40,   40,    0,   40,    0,    0,    0,    0,    0,    0,    0,    0,   40,
20250617, 1200,  , TS, 12.1N,  93.7W,  40, 1003,   40,   40,    0,   40,    0,    0,    0,    0,    0,    0,    0,    0,   40,
20250617, 1800,  , TS, 12.5N,  94.1W,  45, 1001,    0,   40,   80,   80,    0,    0,    0,    0,    0,    0,    0,    0,   30,
20250618, 0000,  , TS, 12.8N,  94.6W,  50, 1001,   40,   40,   80,   80,    0,    0,    0,   30,    0,    0,    0,    0,   30,
20250618, 0600,  , TS, 13.1N,  95.1W,  55,  996,   60,   40,   30,   30,   20,   20,    0,    0,    0,    0,    0,    0,   20,
20250618, 1200,  , HU, 13.6N,  95.7W,  70,  987,   60,   50,   40,   40,   25,   20,    0,   20,   15,    0,    0,    0,   15,
20250618, 1800,  , HU, 14.2N,  96.3W,  90,  970,   80,   80,   60,   60,   40,   20,   20,   25,   20,   10,   10,   15,   10,
20250619, 0000,  , HU, 14.9N,  96.8W, 115,  948,   80,   80,   60,   60,   40,   25,   20,   30,   20,   15,   10,   20,   10,
20250619, 0600,  , HU, 15.5N,  97.5W, 125,  939,   80,   80,   70,   60,   40,   25,   20,   30,   20,   15,   10,   20,   10,
